Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category
CA-154433,2024-12-31,2025-05-04,Standard Class,CUST-3320,Preston Berry,Home Office,West,Furniture,Chairs
CA-774782,2024-12-11,2025-05-08,First Class,CUST-1231,Dr. Ray Miller,Consumer,Central,Office Supplies,Storage
CA-380114,2024-10-15,2025-05-04,First Class,CUST-3922,Rebecca Hunt,Corporate,East,Technology,Accessories
CA-710631,2024-08-25,2025-04-20,First Class,CUST-3052,Eric Anderson,Corporate,Central,Furniture,Bookcases
CA-680282,2023-10-03,2025-05-06,Same Day,CUST-8128,Katie Parker,Corporate,South,Furniture,Chairs
CA-274057,2025-03-17,2025-04-21,Second Class,CUST-8856,Joshua Martinez,Home Office,South,Office Supplies,Storage
CA-317524,2024-12-08,2025-04-30,Same Day,CUST-6884,Paul Kerr,Consumer,West,Technology,Phones
CA-642744,2023-10-23,2025-04-15,First Class,CUST-3829,Sabrina Kelly,Corporate,West,Technology,Accessories
CA-153267,2023-07-06,2025-05-03,First Class,CUST-1429,Robert Drake,Consumer,South,Furniture,Bookcases
CA-263020,2024-08-01,2025-05-05,Same Day,CUST-1131,Melanie Mueller,Consumer,Central,Office Supplies,Storage
CA-181878,2025-03-11,2025-04-21,Standard Class,CUST-3096,Alex Dyer,Consumer,East,Office Supplies,Labels
CA-149406,2024-01-21,2025-04-30,Second Class,CUST-4600,Julie Wong,Home Office,Central,Technology,Copiers
CA-818277,2024-02-20,2025-04-14,Standard Class,CUST-9638,Rachel Snyder,Home Office,Central,Technology,Machines
CA-228867,2024-08-29,2025-05-03,Second Class,CUST-6912,Jennifer Rodriguez,Corporate,South,Office Supplies,Binders
CA-479253,2024-09-16,2025-04-20,Standard Class,CUST-6190,John Myers,Consumer,South,Office Supplies,Paper
CA-321315,2024-08-15,2025-04-15,Same Day,CUST-7102,Jean Miller,Corporate,West,Technology,Accessories
CA-395917,2025-01-14,2025-04-29,Standard Class,CUST-8874,Bethany Holt,Home Office,West,Office Supplies,Art
CA-861627,2023-08-20,2025-05-07,Standard Class,CUST-7395,Kelsey Turner,Consumer,Central,Office Supplies,Binders
CA-102442,2023-10-14,2025-05-04,Standard Class,CUST-5105,Bruce Jenkins,Home Office,East,Office Supplies,Storage
CA-319000,2024-06-02,2025-04-21,Second Class,CUST-6298,Nicole Bender,Home Office,East,Technology,Phones
CA-255565,2024-06-12,2025-04-30,Same Day,CUST-9220,Christina Martin,Home Office,South,Office Supplies,Labels
CA-905046,2024-09-18,2025-04-22,Same Day,CUST-3444,Janet Murphy,Home Office,Central,Technology,Machines
CA-565585,2024-07-17,2025-05-03,First Class,CUST-2304,Dr. Christopher Myers,Corporate,Central,Technology,Copiers
CA-989291,2023-09-18,2025-05-04,Standard Class,CUST-3503,Tiffany Perry,Consumer,Central,Furniture,Chairs
CA-941150,2024-08-28,2025-04-29,First Class,CUST-2944,Jennifer Harrington,Home Office,Central,Office Supplies,Labels
CA-233089,2024-09-15,2025-04-25,Second Class,CUST-6762,Anthony White,Consumer,South,Furniture,Tables
CA-391036,2023-05-15,2025-04-20,First Class,CUST-9228,Destiny Munoz,Consumer,East,Technology,Phones
CA-353926,2024-11-16,2025-04-28,Standard Class,CUST-9595,James Perez,Corporate,West,Technology,Accessories
CA-823002,2023-07-19,2025-04-30,Second Class,CUST-4209,Kyle Roberts,Consumer,Central,Technology,Copiers
CA-542071,2024-10-18,2025-04-09,Standard Class,CUST-6627,Jessica Gonzalez,Corporate,West,Office Supplies,Labels
CA-542359,2023-09-05,2025-04-22,Second Class,CUST-6001,Jane Fuller,Consumer,Central,Technology,Computers
CA-447456,2023-07-13,2025-04-22,First Class,CUST-2760,Laurie Perez,Corporate,Central,Technology,Computers
CA-419755,2023-09-21,2025-05-05,Standard Class,CUST-3716,Angelica Cline,Home Office,West,Furniture,Furnishings
CA-555438,2024-04-21,2025-05-04,Standard Class,CUST-2011,Erica Davis,Corporate,West,Technology,Phones
CA-585389,2024-09-12,2025-04-25,Same Day,CUST-6464,Sara Ellis,Consumer,East,Technology,Copiers
CA-293386,2023-10-14,2025-04-10,Standard Class,CUST-2708,Cody King,Consumer,South,Furniture,Bookcases
CA-482470,2023-06-03,2025-04-17,Same Day,CUST-1188,Patrick Hodge,Consumer,East,Furniture,Furnishings
CA-310128,2023-10-11,2025-04-26,First Class,CUST-6908,Linda Evans,Home Office,West,Furniture,Tables
CA-176649,2024-11-22,2025-04-15,Second Class,CUST-5951,Nicole Pierce,Home Office,Central,Furniture,Bookcases
CA-502969,2024-08-04,2025-04-23,Same Day,CUST-3284,Belinda Harrington,Consumer,West,Office Supplies,Storage
CA-880368,2024-04-05,2025-04-17,Second Class,CUST-1559,Jodi Gonzalez,Consumer,South,Technology,Accessories
CA-663582,2024-04-17,2025-04-10,Standard Class,CUST-8851,Jason Tate,Corporate,East,Technology,Machines
CA-218035,2025-01-11,2025-04-30,Second Class,CUST-2080,Darlene Kennedy,Consumer,Central,Office Supplies,Paper
CA-635471,2025-02-08,2025-05-03,Same Day,CUST-7838,Robert Martinez,Home Office,East,Technology,Accessories
CA-441547,2024-09-02,2025-04-15,Standard Class,CUST-6038,Kim Juarez,Consumer,West,Furniture,Bookcases
CA-872569,2024-10-02,2025-04-19,Standard Class,CUST-8948,Anna Carson,Home Office,Central,Technology,Copiers
CA-654162,2024-02-10,2025-04-16,Second Class,CUST-8824,Lawrence Thomas,Home Office,South,Office Supplies,Labels
CA-340955,2025-03-05,2025-04-11,Second Class,CUST-3363,Daniel Horne,Home Office,Central,Office Supplies,Paper
CA-358991,2023-08-11,2025-04-18,Second Class,CUST-6119,Jennifer Deleon,Consumer,West,Technology,Phones
CA-488554,2023-04-16,2025-05-07,Second Class,CUST-3620,Dustin Lewis,Home Office,East,Technology,Copiers
CA-290353,2024-03-08,2025-04-15,Same Day,CUST-4448,Andre Mendoza,Consumer,West,Furniture,Bookcases
CA-486312,2023-08-18,2025-04-23,Standard Class,CUST-7840,Ronald Johnson,Corporate,Central,Technology,Phones
CA-362639,2025-01-05,2025-05-02,First Class,CUST-1833,Denise Carter,Consumer,West,Furniture,Bookcases
CA-814294,2023-06-16,2025-05-02,Second Class,CUST-2442,David Johnson,Home Office,East,Furniture,Tables
CA-406401,2024-06-10,2025-05-08,Same Day,CUST-6809,Victoria Velasquez,Home Office,West,Furniture,Chairs
CA-779418,2023-06-10,2025-04-30,Standard Class,CUST-2025,Kimberly Anthony,Home Office,Central,Office Supplies,Art
CA-378549,2023-06-15,2025-04-26,First Class,CUST-4846,Mary Wood,Consumer,West,Furniture,Chairs
CA-978131,2024-12-18,2025-04-14,Standard Class,CUST-9853,Susan Lucero,Corporate,South,Technology,Accessories
CA-792003,2023-12-26,2025-05-03,Second Class,CUST-1855,David Holt,Consumer,Central,Technology,Accessories
CA-122125,2025-03-21,2025-04-15,First Class,CUST-7318,Scott Hunt,Home Office,East,Office Supplies,Art
CA-322639,2024-10-21,2025-05-03,First Class,CUST-4608,Anne Rivera,Consumer,Central,Office Supplies,Paper
CA-932043,2025-04-05,2025-04-25,First Class,CUST-4777,Blake Black,Corporate,East,Office Supplies,Paper
CA-266615,2024-04-24,2025-05-01,Second Class,CUST-4159,Michael Williams,Home Office,Central,Office Supplies,Labels
CA-169834,2023-08-15,2025-04-16,First Class,CUST-6820,Jennifer Miller,Home Office,Central,Furniture,Tables
CA-888724,2024-08-26,2025-04-17,First Class,CUST-8241,Gabrielle Fischer,Consumer,Central,Technology,Computers
CA-657265,2023-04-27,2025-04-14,Same Day,CUST-1420,Joshua Saunders,Consumer,West,Technology,Copiers
CA-719616,2024-08-02,2025-04-19,Standard Class,CUST-3915,Jenna Rodriguez,Consumer,Central,Technology,Machines
CA-771082,2023-12-02,2025-04-13,Same Day,CUST-8487,Todd Mcdaniel,Consumer,West,Furniture,Bookcases
CA-302239,2024-01-26,2025-04-12,Standard Class,CUST-3189,Jessica Herman,Consumer,East,Furniture,Furnishings
CA-693530,2025-01-09,2025-04-09,Standard Class,CUST-9647,Sarah Andrade,Consumer,East,Furniture,Bookcases
CA-776659,2023-06-29,2025-04-24,Standard Class,CUST-2433,Tyler Alvarez,Corporate,East,Furniture,Chairs
CA-736028,2024-12-22,2025-04-22,First Class,CUST-7909,Mary Jackson,Home Office,South,Furniture,Furnishings
CA-361606,2023-08-26,2025-04-23,Same Day,CUST-5273,Calvin Vazquez,Corporate,East,Technology,Copiers
CA-507676,2025-01-24,2025-04-18,Standard Class,CUST-5425,Amanda Hoffman,Home Office,East,Technology,Machines
CA-630940,2024-08-08,2025-04-25,Same Day,CUST-8413,Stephanie Christian,Corporate,Central,Technology,Machines
CA-363758,2025-03-08,2025-04-10,First Class,CUST-1076,Katelyn Kemp,Corporate,West,Furniture,Tables
CA-342853,2024-12-06,2025-04-29,First Class,CUST-8175,Anita Boyd,Home Office,West,Furniture,Tables
CA-706049,2025-04-02,2025-05-07,Same Day,CUST-3554,Tonya Robinson,Home Office,Central,Technology,Computers
CA-382157,2024-08-31,2025-04-17,First Class,CUST-3843,Eduardo Garcia,Corporate,South,Furniture,Chairs
CA-923387,2024-09-28,2025-04-18,Same Day,CUST-4764,Matthew Jimenez,Corporate,Central,Office Supplies,Labels
CA-284837,2024-10-07,2025-04-15,First Class,CUST-4279,Gabriel Olsen,Home Office,East,Furniture,Furnishings
CA-648638,2023-09-30,2025-04-22,Standard Class,CUST-8262,Jasmine Bell,Home Office,South,Furniture,Chairs
CA-804659,2024-09-05,2025-04-20,First Class,CUST-2111,Julie Barrett,Home Office,Central,Furniture,Bookcases
CA-315465,2023-10-18,2025-05-01,First Class,CUST-7069,Stephen Coleman,Home Office,Central,Technology,Computers
CA-174789,2024-02-18,2025-05-02,Standard Class,CUST-6486,Catherine Webb,Home Office,South,Office Supplies,Paper
CA-187019,2024-08-31,2025-04-13,First Class,CUST-2054,Megan Hughes,Corporate,South,Furniture,Tables
CA-166253,2023-08-15,2025-04-19,Second Class,CUST-5094,Andre Richards,Home Office,Central,Furniture,Chairs
CA-637119,2023-10-22,2025-04-21,Second Class,CUST-9162,Sydney Chan,Consumer,Central,Furniture,Furnishings
CA-505458,2023-12-01,2025-04-27,Standard Class,CUST-3955,Cathy Rogers,Consumer,West,Office Supplies,Binders
CA-355871,2023-11-09,2025-04-30,Standard Class,CUST-8708,Patricia Shah,Consumer,Central,Furniture,Bookcases
CA-636440,2023-05-09,2025-04-30,Standard Class,CUST-8156,Cynthia Atkinson,Home Office,West,Furniture,Chairs
CA-143014,2024-04-27,2025-04-12,Same Day,CUST-4310,Shelby Klein,Consumer,West,Office Supplies,Paper
CA-626823,2023-08-25,2025-04-23,Same Day,CUST-2551,Jessica Torres,Corporate,South,Furniture,Chairs
CA-837953,2023-08-17,2025-05-01,Second Class,CUST-4970,Joseph Duran,Corporate,West,Technology,Copiers
CA-570387,2024-06-16,2025-05-07,Same Day,CUST-5704,Robert Stevenson,Consumer,East,Office Supplies,Paper
CA-133379,2025-01-28,2025-04-21,Standard Class,CUST-5402,Eric Wyatt,Corporate,West,Technology,Computers
CA-612248,2024-02-06,2025-04-09,Same Day,CUST-8990,Jessica Bentley,Home Office,East,Office Supplies,Labels
CA-811696,2025-02-24,2025-05-02,Standard Class,CUST-9628,Patricia Long,Consumer,South,Technology,Computers
CA-127459,2023-10-05,2025-04-27,Standard Class,CUST-4063,Sara Holt,Corporate,East,Office Supplies,Storage
CA-567114,2023-05-13,2025-05-03,Second Class,CUST-7816,Misty Conner,Corporate,Central,Office Supplies,Storage
CA-599830,2024-12-29,2025-04-29,Same Day,CUST-1931,David Tucker,Home Office,East,Office Supplies,Art
CA-178352,2024-06-17,2025-04-21,First Class,CUST-5143,Patricia Lopez,Corporate,West,Technology,Machines
CA-369350,2024-10-10,2025-04-09,First Class,CUST-2264,Tara Weaver,Home Office,Central,Technology,Accessories
CA-107580,2023-05-06,2025-04-09,Second Class,CUST-5847,Darin King,Home Office,East,Office Supplies,Art
CA-552250,2024-05-03,2025-05-08,First Class,CUST-1746,Kevin Scott,Consumer,East,Office Supplies,Paper
CA-632764,2024-07-22,2025-04-20,First Class,CUST-5598,Laurie Chavez,Consumer,East,Office Supplies,Binders
CA-926642,2023-05-29,2025-04-13,Second Class,CUST-2924,Karen Walters,Home Office,Central,Furniture,Furnishings
CA-805780,2024-02-23,2025-04-29,Second Class,CUST-2127,Caitlyn Fowler,Home Office,South,Technology,Phones
CA-118187,2024-05-04,2025-04-29,Standard Class,CUST-6698,Rebecca Campbell,Home Office,South,Technology,Machines
CA-765093,2024-08-10,2025-04-16,First Class,CUST-6307,Margaret Douglas,Corporate,West,Furniture,Furnishings
CA-538636,2025-03-16,2025-05-07,Same Day,CUST-4970,Brandon Garcia,Home Office,East,Furniture,Bookcases
CA-612561,2025-01-18,2025-04-29,Standard Class,CUST-2813,Melissa Stephens,Home Office,Central,Technology,Machines
CA-725261,2024-04-21,2025-05-05,First Class,CUST-7727,Julie Aguirre,Consumer,East,Technology,Computers
CA-332275,2023-09-19,2025-04-09,First Class,CUST-9948,Justin Williams,Consumer,East,Furniture,Chairs
CA-533174,2023-12-25,2025-05-01,Same Day,CUST-1548,Anthony Smith,Consumer,West,Technology,Phones
CA-912982,2023-12-01,2025-04-15,Standard Class,CUST-1779,Sharon Lewis,Corporate,East,Office Supplies,Paper
CA-346331,2023-05-23,2025-04-21,Same Day,CUST-9882,Nicole Harper,Corporate,South,Office Supplies,Labels
CA-559238,2024-12-06,2025-04-13,First Class,CUST-2433,Marcus Henry,Corporate,Central,Technology,Machines
CA-436020,2024-11-15,2025-04-12,First Class,CUST-4887,Luis Brown,Home Office,East,Office Supplies,Binders
CA-954778,2025-03-30,2025-04-26,Same Day,CUST-3341,Tyler Chapman,Corporate,Central,Furniture,Tables
CA-739453,2024-04-05,2025-04-20,Second Class,CUST-4963,Alejandra Johnson,Home Office,East,Office Supplies,Labels
CA-956960,2023-07-28,2025-04-11,Second Class,CUST-1368,Michael Browning,Corporate,Central,Office Supplies,Binders
CA-842160,2024-10-10,2025-05-07,Standard Class,CUST-8173,Mr. Francisco Benson,Corporate,South,Office Supplies,Art
CA-755053,2024-07-21,2025-04-11,Standard Class,CUST-2363,Michael Mann,Home Office,South,Technology,Copiers
CA-668366,2024-12-22,2025-04-16,First Class,CUST-1486,Christopher Huffman,Consumer,East,Office Supplies,Paper
CA-263366,2024-12-28,2025-05-04,Standard Class,CUST-5608,Tammy Patel,Consumer,South,Technology,Machines
CA-617097,2024-09-09,2025-04-30,Same Day,CUST-7017,Tiffany Bishop,Home Office,Central,Office Supplies,Binders
CA-833926,2024-11-18,2025-04-24,Standard Class,CUST-1758,Brian Vincent,Corporate,East,Office Supplies,Binders
CA-527953,2024-11-19,2025-04-24,Same Day,CUST-9315,Stephanie Santos,Consumer,West,Technology,Accessories
CA-520593,2023-04-12,2025-04-14,Second Class,CUST-6324,David Armstrong,Corporate,Central,Furniture,Bookcases
CA-243093,2024-09-13,2025-04-10,Second Class,CUST-8196,Donna Sullivan,Consumer,West,Office Supplies,Storage
CA-386185,2023-10-17,2025-04-27,Second Class,CUST-4709,Gregory Schwartz,Consumer,South,Office Supplies,Labels
CA-499931,2025-01-24,2025-04-13,Same Day,CUST-8849,Erica Anderson,Corporate,East,Office Supplies,Paper
CA-612348,2025-01-02,2025-04-19,Second Class,CUST-2693,Tony Cooper,Corporate,West,Technology,Copiers
CA-576447,2023-07-18,2025-04-10,First Class,CUST-1463,Dean Scott,Consumer,South,Furniture,Chairs
CA-638252,2023-11-16,2025-04-14,Standard Class,CUST-1716,Christina Farmer,Consumer,South,Office Supplies,Art
CA-267339,2024-10-23,2025-05-07,Second Class,CUST-1381,Thomas Guerrero,Corporate,Central,Office Supplies,Labels
CA-348759,2025-03-23,2025-05-06,Same Day,CUST-3827,Kelly Larson,Consumer,Central,Office Supplies,Storage
CA-900295,2025-02-16,2025-04-27,First Class,CUST-7677,Sarah Roberts,Home Office,West,Technology,Accessories
CA-586992,2025-03-08,2025-04-28,Second Class,CUST-8597,Martin Townsend,Corporate,South,Technology,Phones
CA-721401,2023-11-30,2025-05-05,First Class,CUST-5159,Kevin Brown,Home Office,South,Technology,Copiers
CA-447762,2024-06-28,2025-04-29,Same Day,CUST-9583,Juan White,Consumer,South,Office Supplies,Paper
CA-630672,2025-04-07,2025-04-30,First Class,CUST-9223,Adam Ewing,Corporate,South,Office Supplies,Binders
CA-696794,2024-06-11,2025-04-28,Same Day,CUST-6866,Melissa Meyers,Home Office,West,Office Supplies,Storage
CA-970419,2023-12-22,2025-04-22,Same Day,CUST-2675,John Murphy,Corporate,South,Technology,Machines
CA-801072,2023-12-22,2025-05-03,Standard Class,CUST-3243,Shannon Terry,Consumer,South,Technology,Machines
CA-463513,2023-05-20,2025-04-10,Standard Class,CUST-8737,Tammy Rodriguez,Home Office,West,Office Supplies,Art
CA-145001,2024-10-02,2025-04-25,Same Day,CUST-7920,Terri Pena,Corporate,Central,Office Supplies,Paper
CA-732882,2024-11-13,2025-04-20,Standard Class,CUST-2054,Michael Benton,Home Office,Central,Office Supplies,Paper
CA-850144,2023-10-16,2025-04-12,First Class,CUST-5851,Deborah Brown,Consumer,Central,Office Supplies,Paper
CA-607784,2024-07-11,2025-04-19,Second Class,CUST-7586,Drew Marsh,Home Office,West,Technology,Accessories
CA-416360,2023-08-23,2025-04-09,Second Class,CUST-8733,Michael Thomas,Consumer,East,Furniture,Furnishings
CA-686035,2023-04-18,2025-05-04,Standard Class,CUST-8893,Andrew Baker,Home Office,Central,Technology,Phones
CA-572668,2023-04-12,2025-05-07,Second Class,CUST-1819,Andrew Frost,Corporate,East,Technology,Computers
CA-432337,2024-06-20,2025-04-22,First Class,CUST-6759,Lance Monroe,Corporate,West,Furniture,Bookcases
CA-745685,2023-11-27,2025-04-29,First Class,CUST-2194,Samantha Jones,Corporate,Central,Technology,Phones
CA-582608,2023-07-28,2025-04-30,First Class,CUST-7579,Catherine Gilbert,Home Office,South,Technology,Accessories
CA-411812,2023-09-15,2025-04-11,Second Class,CUST-1543,Joshua Daniel,Home Office,East,Office Supplies,Paper
CA-634121,2025-01-27,2025-05-04,First Class,CUST-5799,David Munoz,Corporate,West,Office Supplies,Labels
CA-958242,2023-05-30,2025-04-16,First Class,CUST-3037,Michael Williams,Corporate,South,Office Supplies,Labels
CA-725147,2024-06-20,2025-04-16,Same Day,CUST-2773,Joshua Berry,Home Office,East,Technology,Computers
CA-855448,2024-10-13,2025-04-27,Same Day,CUST-2061,Cynthia Stone,Consumer,Central,Technology,Machines
CA-421190,2024-09-14,2025-04-24,First Class,CUST-4326,Andrew Williams,Corporate,West,Furniture,Bookcases
CA-178379,2024-03-24,2025-04-28,Same Day,CUST-9666,Michael Nelson,Home Office,East,Office Supplies,Labels
CA-718130,2023-11-28,2025-04-12,Same Day,CUST-6045,Scott Cooper Jr.,Corporate,Central,Office Supplies,Art
CA-951346,2024-06-23,2025-04-25,First Class,CUST-1816,Mr. Daniel Garrison,Home Office,Central,Technology,Computers
CA-603979,2024-11-10,2025-04-16,Second Class,CUST-6091,Erica Brooks,Home Office,Central,Technology,Computers
CA-623308,2023-12-03,2025-04-21,Second Class,CUST-8124,Daniel Duncan,Corporate,East,Technology,Computers
CA-550831,2025-03-28,2025-04-10,Same Day,CUST-9653,Brian Lopez,Corporate,South,Office Supplies,Labels
CA-501893,2023-08-10,2025-04-12,Same Day,CUST-2538,David Reynolds,Consumer,Central,Furniture,Bookcases
CA-769468,2023-12-17,2025-04-29,First Class,CUST-7592,George Garcia,Corporate,West,Furniture,Bookcases
CA-107069,2024-04-25,2025-05-07,Second Class,CUST-8037,Jeffery Ruiz,Corporate,West,Office Supplies,Storage
CA-410553,2024-05-28,2025-04-12,Second Class,CUST-7517,Craig White,Corporate,South,Office Supplies,Binders
CA-585598,2024-05-18,2025-04-21,Same Day,CUST-6823,Edward Hunter,Corporate,West,Office Supplies,Storage
CA-858640,2024-09-22,2025-05-06,Same Day,CUST-6715,Lisa Owens,Home Office,Central,Furniture,Bookcases
CA-219006,2024-09-27,2025-04-18,Standard Class,CUST-7022,Paula Andrews,Home Office,Central,Office Supplies,Art
CA-839930,2024-10-01,2025-05-03,First Class,CUST-2080,Casey Sanchez,Consumer,East,Office Supplies,Paper
CA-283658,2024-09-07,2025-04-26,Standard Class,CUST-8261,Eddie Adams,Corporate,East,Technology,Accessories
CA-980730,2023-12-28,2025-05-08,Same Day,CUST-5512,Jessica Hamilton,Consumer,South,Office Supplies,Binders
CA-494989,2024-07-28,2025-05-06,First Class,CUST-3838,Mrs. Deborah Marshall,Corporate,Central,Technology,Computers
CA-411529,2023-05-20,2025-05-01,Second Class,CUST-1970,Charles Barrett,Home Office,East,Office Supplies,Art
CA-681701,2024-09-04,2025-04-15,Same Day,CUST-4999,Jason Moore,Consumer,South,Office Supplies,Art
CA-388513,2024-07-04,2025-04-09,First Class,CUST-6126,Emily Roberts,Consumer,Central,Office Supplies,Labels
CA-549319,2023-06-15,2025-05-01,Second Class,CUST-9712,Eric Dyer,Corporate,South,Technology,Copiers
CA-723201,2024-11-10,2025-04-20,Second Class,CUST-1624,Jonathan Russell,Consumer,South,Office Supplies,Art
